,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
467,356,Monte Morris,PG,28,TOT,22,0,14.7,2.0,5.1,.398,0.8,2.1,.362,1.3,3.0,.424,.473,0.3,0.5,.636,0.2,1.3,1.5,2.4,0.6,0.2,0.2,0.3,5.2,2024
468,356,Monte Morris,PG,28,DET,6,0,11.3,2.0,5.5,.364,0.3,1.8,.182,1.7,3.7,.455,.394,0.2,0.3,.500,0.3,1.7,2.0,1.3,0.2,0.2,0.3,0.2,4.5,2024
469,356,Monte Morris,PG,28,MIN,16,0,16.0,2.1,5.0,.413,0.9,2.3,.417,1.1,2.8,.409,.506,0.4,0.6,.667,0.2,1.1,1.3,2.8,0.8,0.2,0.2,0.4,5.4,2024
470,357,Trey Murphy III,SF,23,NOP,46,13,27.7,4.6,10.7,.435,2.8,7.7,.368,1.8,3.0,.606,.567,1.9,2.4,.784,0.7,3.8,4.5,2.0,0.8,0.5,0.6,1.2,14.0,2024
471,358,Dejounte Murray,SG,27,ATL,67,67,35.3,8.5,18.3,.465,2.5,6.8,.368,6.0,11.5,.522,.533,2.8,3.5,.812,0.7,4.5,5.3,6.1,1.4,0.3,2.5,1.7,22.3,2024
472,359,Jamal Murray,PG,26,DEN,54,54,32.1,7.9,16.7,.475,2.4,5.6,.419,5.6,11.1,.503,.545,2.7,3.2,.855,0.7,3.4,4.1,6.7,1.0,0.6,2.1,1.8,20.9,2024
473,360,Keegan Murray,SF,23,SAC,65,65,33.1,5.6,12.1,.461,2.2,6.1,.358,3.4,6.0,.567,.552,1.4,1.7,.824,1.3,4.1,5.4,1.6,1.1,0.7,0.9,2.8,14.8,2024
474,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
475,361,Kris Murray,SF,23,POR,51,18,19.0,2.1,5.1,.418,0.7,2.5,.278,1.5,2.6,.548,.485,0.5,0.8,.610,1.0,2.0,3.1,1.2,0.8,0.3,0.8,1.3,5.5,2024
476,362,Mike Muscala,C,32,TOT,44,6,12.1,1.2,3.3,.354,0.6,2.1,.304,0.5,1.2,.442,.451,0.4,0.5,.708,0.8,1.8,2.5,0.8,0.2,0.3,0.4,1.0,3.3,2024
477,362,Mike Muscala,C,32,WAS,24,2,14.1,1.4,3.8,.367,0.6,2.1,.275,0.8,1.6,.487,.444,0.6,0.8,.750,0.9,2.2,3.1,0.9,0.2,0.3,0.7,1.3,4.0,2024
478,362,Mike Muscala,C,32,DET,13,4,13.2,1.2,3.4,.341,1.0,2.6,.382,0.2,0.8,.200,.489,0.2,0.3,.500,0.8,1.5,2.2,0.8,0.2,0.4,0.2,1.0,3.5,2024
479,362,Mike Muscala,C,32,OKC,7,0,3.4,0.4,1.4,.300,0.1,1.0,.143,0.3,0.4,.667,.350,0.0,0.0,,0.1,0.7,0.9,0.1,0.0,0.0,0.0,0.3,1.0,2024
480,363,Svi Mykhailiuk,SF,26,BOS,32,0,8.8,1.1,3.0,.358,0.8,2.4,.333,0.3,0.5,.471,.495,0.1,0.2,.571,0.3,0.9,1.1,0.6,0.3,0.0,0.3,0.4,3.1,2024
481,364,Larry Nance Jr.,C,31,NOP,52,0,19.3,2.2,3.7,.599,0.4,1.0,.423,1.8,2.7,.664,.656,0.8,1.0,.736,1.5,3.6,5.1,1.7,1.0,0.3,0.8,1.5,5.6,2024
482,365,Pete Nance,PF,23,CLE,3,0,2.3,0.0,0.7,.000,0.0,0.0,,0.0,0.7,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2024
483,366,Andrew Nembhard,PG,24,IND,58,37,24.5,3.9,7.7,.500,0.8,2.4,.350,3.0,5.3,.568,.555,0.6,0.8,.800,0.6,1.5,2.1,4.2,0.9,0.1,1.6,2.1,9.2,2024
484,367,Aaron Nesmith,SF,24,IND,63,38,27.5,4.4,8.8,.498,2.0,4.7,.440,2.3,4.2,.563,.614,1.5,1.9,.754,0.9,2.9,3.7,1.5,1.0,0.7,0.9,3.4,12.3,2024
485,368,Georges Niang,PF,30,CLE,71,10,22.5,3.4,7.7,.444,1.8,4.8,.370,1.6,2.9,.565,.559,0.7,0.8,.857,0.3,3.3,3.6,1.2,0.3,0.2,0.9,2.3,9.3,2024
486,369,Daishen Nix,PG,21,MIN,12,0,3.3,0.7,1.7,.400,0.4,1.2,.357,0.3,0.5,.500,.525,0.1,0.3,.250,0.0,0.1,0.1,0.2,0.3,0.0,0.2,0.1,1.8,2024
487,370,Zeke Nnaji,PF,23,DEN,53,0,9.8,1.2,2.6,.449,0.1,0.4,.238,1.1,2.2,.487,.467,0.8,1.1,.712,1.1,1.0,2.1,0.6,0.2,0.7,0.5,1.4,3.2,2024
488,371,Jaylen Nowell,SG,24,MEM,9,1,17.3,2.4,6.1,.400,0.4,2.6,.174,2.0,3.6,.563,.436,0.3,0.3,1.000,0.3,1.2,1.6,1.8,0.3,0.0,0.6,1.4,5.7,2024
489,372,Markquis Nowell,SG,24,TOR,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2024
490,373,Frank Ntilikina,PG,25,CHO,5,0,8.6,0.2,1.8,.111,0.2,1.6,.125,0.0,0.2,.000,.167,0.4,0.4,1.000,0.2,1.0,1.2,0.8,0.0,0.0,0.2,0.8,1.0,2024
491,374,Jusuf Nurkić,C,29,PHO,67,67,27.3,4.4,8.5,.518,0.3,1.3,.241,4.1,7.2,.568,.537,2.2,3.5,.638,3.0,8.0,11.0,3.7,1.0,1.0,2.3,3.4,11.4,2024
492,375,Jordan Nwora,SF,25,TOT,42,1,12.2,2.5,5.3,.462,0.8,2.4,.323,1.7,3.0,.573,.534,0.8,1.0,.875,0.4,2.0,2.4,1.0,0.5,0.2,0.8,1.0,6.5,2024
493,375,Jordan Nwora,SF,25,IND,18,0,10.2,2.1,4.6,.451,0.6,2.0,.306,1.4,2.6,.565,.518,0.5,0.6,.818,0.4,1.4,1.8,1.0,0.3,0.1,0.7,1.1,5.2,2024
494,375,Jordan Nwora,SF,25,TOR,24,1,13.8,2.8,5.9,.468,0.9,2.6,.333,1.9,3.3,.577,.543,1.1,1.2,.897,0.4,2.4,2.8,1.0,0.6,0.3,1.0,1.0,7.5,2024
495,376,Royce O'Neale,SF,30,TOT,68,12,24.9,2.7,6.9,.392,2.0,5.5,.370,0.7,1.5,.475,.538,0.3,0.5,.677,0.8,4.0,4.8,2.9,0.7,0.6,1.0,2.3,7.8,2024
496,376,Royce O'Neale,SF,30,BRK,49,6,24.5,2.6,6.6,.388,2.0,5.4,.366,0.6,1.2,.483,.537,0.3,0.4,.682,0.8,3.7,4.5,2.8,0.7,0.6,1.0,2.4,7.4,2024
497,376,Royce O'Neale,SF,30,PHO,19,6,25.9,3.1,7.7,.401,2.2,5.7,.380,0.9,2.1,.462,.541,0.3,0.5,.667,0.7,4.7,5.5,3.0,0.9,0.5,0.8,1.8,8.7,2024
498,377,Chuma Okeke,SF,25,ORL,42,8,9.8,0.9,2.5,.364,0.5,1.9,.291,0.4,0.7,.571,.472,0.0,0.1,.400,0.4,1.4,1.8,0.5,0.2,0.2,0.3,0.5,2.5,2024
499,378,Josh Okogie,SG,25,PHO,55,11,17.0,1.5,3.7,.413,0.5,1.7,.297,1.0,2.0,.509,.480,1.3,1.8,.740,1.3,1.4,2.7,1.1,0.9,0.4,0.6,1.2,4.9,2024
500,379,Onyeka Okongwu,C,23,ATL,55,8,25.5,4.1,6.6,.611,0.4,1.3,.333,3.6,5.4,.676,.642,1.7,2.1,.793,2.6,4.2,6.8,1.3,0.5,1.1,0.8,2.9,10.2,2024
501,380,Isaac Okoro,SF,23,CLE,62,39,27.6,3.5,7.1,.489,1.2,3.2,.388,2.2,3.9,.570,.575,1.3,1.9,.683,1.0,2.0,3.0,2.0,0.9,0.5,0.8,2.1,9.5,2024
502,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
503,381,Kelly Olynyk,C,32,TOT,69,18,21.7,3.3,6.1,.545,0.8,1.9,.402,2.6,4.2,.611,.608,1.8,2.1,.824,1.3,3.7,5.0,4.3,0.9,0.4,1.8,2.9,9.2,2024
504,381,Kelly Olynyk,C,32,UTA,50,8,20.4,2.9,5.2,.562,0.7,1.7,.429,2.2,3.5,.626,.632,1.6,1.9,.842,1.3,3.8,5.1,4.4,0.7,0.2,1.6,2.6,8.1,2024
505,381,Kelly Olynyk,C,32,TOR,19,10,25.0,4.4,8.5,.519,0.9,2.5,.354,3.5,6.0,.588,.571,2.2,2.8,.792,1.5,3.4,4.9,4.1,1.4,0.7,2.4,3.6,11.9,2024
506,382,Eugene Omoruyi,SF,26,WAS,36,0,7.9,1.6,3.3,.492,0.2,0.8,.214,1.5,2.6,.576,.517,0.8,1.1,.692,0.8,1.2,2.0,0.8,0.6,0.1,0.5,1.5,4.2,2024
507,383,Cedi Osman,SF,28,SAS,67,1,17.3,2.5,5.3,.472,1.1,3.0,.371,1.4,2.2,.607,.578,0.5,0.7,.680,0.3,2.1,2.5,1.6,0.5,0.2,0.7,1.4,6.6,2024
508,384,Kelly Oubre Jr.,SF,28,PHI,58,42,29.7,5.5,12.6,.441,1.4,4.6,.301,4.1,7.9,.523,.497,2.4,3.3,.738,1.4,3.3,4.7,1.4,1.2,0.6,1.2,2.9,14.9,2024
509,385,Chris Paul,PG,38,GSW,46,14,26.5,3.6,8.0,.443,1.4,3.7,.385,2.2,4.4,.493,.531,0.9,1.0,.833,0.4,3.6,4.0,7.0,1.2,0.1,1.1,1.9,9.4,2024
510,386,Cameron Payne,PG,29,TOT,67,6,16.4,2.7,6.1,.440,1.3,3.3,.386,1.4,2.8,.505,.545,0.9,1.0,.866,0.2,1.2,1.4,2.6,0.5,0.1,0.8,1.6,7.5,2024
511,386,Cameron Payne,PG,29,MIL,47,2,14.9,2.1,4.7,.455,1.1,2.8,.397,1.0,1.9,.538,.572,0.8,0.9,.841,0.1,1.2,1.3,2.3,0.5,0.1,0.7,1.6,6.2,2024
512,386,Cameron Payne,PG,29,PHI,20,4,19.7,4.0,9.4,.422,1.7,4.6,.370,2.3,4.8,.474,.513,1.1,1.2,.913,0.5,1.1,1.6,3.1,0.5,0.3,1.2,1.6,10.7,2024
513,387,Gary Payton II,SG,31,GSW,35,0,15.2,2.1,4.0,.525,0.5,1.3,.364,1.7,2.8,.598,.582,0.3,0.5,.611,1.2,1.6,2.8,1.2,0.9,0.3,0.6,1.6,5.0,2024
514,388,Mãozinha Pereira,SF,23,MEM,2,0,9.5,0.5,2.5,.200,0.0,1.0,.000,0.5,1.5,.333,.200,0.0,0.0,,0.0,1.5,1.5,0.0,0.5,0.0,0.5,1.0,1.0,2024
515,389,Drew Peterson,PF,24,BOS,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,1.500,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2024
516,390,Filip Petrušev,C,23,TOT,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.0,2024
517,390,Filip Petrušev,C,23,PHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
518,390,Filip Petrušev,C,23,SAC,2,0,3.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.5,1.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,2024
519,391,Julian Phillips,SF,20,CHI,40,0,8.1,0.8,1.9,.416,0.3,1.0,.316,0.5,1.0,.513,.494,0.3,0.5,.684,0.3,0.6,0.9,0.3,0.2,0.2,0.3,1.0,2.2,2024
520,392,Jalen Pickett,SG,24,DEN,21,0,5.1,0.6,1.4,.400,0.3,1.0,.318,0.2,0.4,.625,.517,0.1,0.2,.750,0.0,0.5,0.5,0.7,0.1,0.0,0.4,0.5,1.6,2024
521,393,Scotty Pippen Jr.,PG,23,MEM,10,5,23.2,3.8,7.6,.500,1.5,2.7,.556,2.3,4.9,.469,.599,2.0,3.1,.645,1.0,2.4,3.4,4.8,1.4,0.5,2.1,2.5,11.1,2024
522,394,Mason Plumlee,C,33,LAC,36,9,14.7,2.0,3.2,.617,0.0,0.0,.000,2.0,3.2,.623,.617,1.6,2.4,.694,1.3,3.8,5.1,1.1,0.3,0.4,0.8,1.4,5.6,2024
523,395,Brandin Podziemski,SG,20,GSW,62,27,26.9,3.7,8.2,.447,1.3,3.3,.379,2.4,4.9,.493,.524,0.8,1.2,.627,1.6,4.1,5.7,3.8,0.9,0.2,1.3,1.7,9.4,2024
524,396,Jakob Poeltl,C,28,TOR,50,50,26.4,5.0,7.6,.656,0.0,0.0,,5.0,7.6,.656,.656,1.2,2.1,.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1,2024
525,397,Aleksej Pokusevski,PF,22,TOT,17,0,11.4,1.1,3.1,.346,0.4,1.5,.240,0.7,1.6,.444,.404,0.5,0.6,.818,0.5,1.6,2.1,1.2,0.5,0.4,0.6,0.7,3.0,2024
526,397,Aleksej Pokusevski,PF,22,OKC,10,0,6.0,0.4,1.6,.250,0.2,1.1,.182,0.2,0.5,.400,.313,0.2,0.4,.500,0.2,0.8,1.0,0.5,0.1,0.1,0.3,0.5,1.2,2024
527,397,Aleksej Pokusevski,PF,22,CHO,7,0,19.1,2.0,5.1,.389,0.6,2.0,.286,1.4,3.1,.455,.444,1.0,1.0,1.000,1.0,2.7,3.7,2.1,1.1,0.7,1.0,1.0,5.6,2024
528,398,Jordan Poole,SG,24,WAS,69,57,29.3,6.0,14.6,.409,2.2,6.8,.322,3.8,7.8,.486,.485,2.5,2.8,.867,0.4,2.2,2.6,3.9,1.1,0.3,2.3,3.2,16.6,2024
529,399,Craig Porter Jr.,PG,23,CLE,46,5,13.4,2.4,4.8,.507,0.2,0.7,.344,2.2,4.1,.535,.532,0.9,1.2,.745,0.5,1.8,2.3,2.4,0.4,0.3,1.0,0.8,6.0,2024
530,400,Jontay Porter,PF,24,TOR,26,5,13.8,1.5,4.0,.385,0.8,2.3,.333,0.8,1.7,.455,.481,0.6,0.7,.833,1.0,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4,2024
531,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
532,401,Michael Porter Jr.,SF,25,DEN,70,70,31.8,6.5,13.3,.492,2.8,6.9,.402,3.8,6.4,.589,.596,1.1,1.4,.823,1.4,5.7,7.0,1.5,0.5,0.7,1.1,1.9,17.0,2024
533,402,Otto Porter Jr.,SF,30,TOR,15,1,11.6,0.9,2.2,.424,0.5,1.5,.348,0.4,0.7,.600,.545,0.2,0.2,1.000,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,2024
534,403,Bobby Portis,PF,28,MIL,71,1,24.3,5.5,10.9,.502,1.2,3.0,.390,4.3,7.9,.544,.555,1.3,1.6,.784,1.6,5.6,7.2,1.2,0.8,0.4,1.0,2.3,13.4,2024
535,404,Kristaps Porziņģis,C,28,BOS,49,49,29.5,6.8,13.3,.515,2.0,5.3,.373,4.9,8.0,.609,.589,4.7,5.4,.858,1.7,5.3,6.9,1.9,0.7,1.8,1.6,2.8,20.3,2024
536,405,Micah Potter,PF,25,UTA,8,0,10.9,1.1,1.9,.600,0.6,1.3,.500,0.5,0.6,.800,.767,0.4,0.4,1.000,0.5,1.8,2.3,0.3,0.0,0.1,0.3,0.5,3.3,2024
537,406,Dwight Powell,C,32,DAL,55,8,13.7,1.2,1.8,.694,0.0,0.0,.500,1.2,1.7,.698,.699,1.1,1.5,.726,1.5,1.9,3.4,1.4,0.4,0.3,0.5,1.9,3.6,2024
538,407,Norman Powell,SG,30,LAC,66,1,25.9,5.0,10.1,.491,2.2,5.1,.438,2.7,5.0,.545,.601,1.8,2.2,.830,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,14.0,2024
539,408,Jason Preston,PG,24,UTA,4,0,7.5,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.0,0.0,,0.8,1.0,1.8,1.8,0.3,0.0,0.5,0.3,1.0,2024
540,409,Joshua Primo,SG,21,LAC,2,0,5.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.5,2.0,0.0,1.0,2024
541,410,Taurean Prince,PF,29,LAL,67,49,28.0,3.3,7.5,.442,1.9,4.8,.389,1.5,2.7,.536,.566,0.6,0.8,.714,0.2,2.7,3.0,1.6,0.8,0.5,0.9,2.0,9.1,2024
542,411,Payton Pritchard,PG,26,BOS,71,3,21.5,3.2,7.1,.447,1.8,4.6,.390,1.4,2.5,.550,.572,0.5,0.6,.841,0.9,2.3,3.2,3.1,0.4,0.1,0.7,1.2,8.7,2024
543,412,Olivier-Maxence Prosper,PF,21,DAL,34,0,7.7,0.8,2.2,.351,0.2,1.0,.235,0.5,1.2,.450,.405,0.7,1.0,.676,0.5,1.3,1.8,0.6,0.1,0.1,0.1,0.5,2.4,2024
544,413,Trevelin Queen,SG,26,ORL,13,0,12.5,1.1,2.9,.368,0.2,1.3,.176,0.8,1.6,.524,.408,0.7,0.9,.750,0.2,1.2,1.5,1.4,0.5,0.4,0.5,1.2,3.1,2024
545,414,Neemias Queta,C,24,BOS,26,0,11.4,2.0,3.2,.614,0.0,0.0,,2.0,3.2,.614,.614,0.7,0.9,.708,1.8,2.3,4.1,0.5,0.4,0.6,0.4,1.8,4.6,2024
546,415,Immanuel Quickley,PG-SG,24,TOT,62,32,28.9,5.6,13.0,.432,2.5,6.2,.396,3.1,6.7,.465,.527,2.7,3.3,.829,0.2,3.4,3.6,4.6,0.7,0.1,1.4,1.6,16.4,2024
547,415,Immanuel Quickley,SG,24,NYK,30,0,24.0,5.1,11.2,.454,2.1,5.4,.395,2.9,5.8,.509,.549,2.7,3.1,.872,0.2,2.4,2.6,2.5,0.5,0.1,1.0,1.5,15.0,2024
548,415,Immanuel Quickley,PG,24,TOR,32,32,33.5,6.1,14.6,.417,2.8,7.0,.397,3.3,7.6,.434,.512,2.8,3.5,.793,0.3,4.3,4.7,6.6,0.8,0.2,1.7,1.8,17.7,2024
549,416,Lester Quinones,SG,23,GSW,31,0,11.7,1.5,3.9,.397,0.9,2.4,.360,0.7,1.5,.457,.508,0.6,0.9,.667,0.6,1.6,2.2,1.0,0.2,0.1,0.5,1.3,4.5,2024
550,417,Jahmi'us Ramsey,SG,22,TOR,7,1,17.3,2.6,5.9,.439,0.9,3.1,.273,1.7,2.7,.632,.512,0.7,0.9,.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7,2024
551,418,Julius Randle,PF,29,NYK,46,46,35.4,8.6,18.2,.472,1.7,5.3,.311,6.9,12.9,.539,.518,5.1,6.6,.781,2.2,7.0,9.2,5.0,0.5,0.3,3.5,2.7,24.0,2024
552,419,Duop Reath,C,27,POR,57,18,17.9,3.5,7.2,.479,1.4,3.6,.383,2.1,3.6,.576,.575,1.0,1.4,.728,1.4,2.2,3.6,1.0,0.5,0.6,0.9,2.5,9.3,2024
553,420,Austin Reaves,SG,25,LAL,71,46,31.8,5.5,11.3,.491,1.9,5.0,.378,3.7,6.3,.580,.574,3.0,3.4,.861,0.6,3.5,4.2,5.5,0.8,0.2,2.1,1.8,15.9,2024
554,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
555,421,Cam Reddish,SF,24,LAL,42,26,22.1,2.1,5.3,.397,0.9,2.5,.336,1.3,2.8,.453,.478,1.0,1.3,.759,0.5,1.7,2.2,1.1,1.1,0.3,0.7,1.5,6.1,2024
556,422,Paul Reed,C,24,PHI,71,23,19.1,3.1,5.8,.532,0.3,0.7,.365,2.8,5.0,.556,.555,0.7,1.0,.735,2.4,3.5,5.8,1.3,0.8,1.0,0.7,2.5,7.1,2024
557,423,Naz Reid,C,24,MIN,70,5,23.6,4.9,10.1,.484,2.1,4.9,.421,2.8,5.2,.544,.587,1.3,1.7,.756,1.0,4.1,5.1,1.2,0.7,0.9,1.3,2.1,13.1,2024
558,424,Jared Rhoden,SG,24,DET,8,0,9.0,1.5,2.6,.571,0.4,1.1,.333,1.1,1.5,.750,.643,0.3,0.3,1.000,0.1,1.5,1.6,0.5,0.1,0.5,0.6,1.1,3.6,2024
559,425,Nick Richards,C,26,CHO,60,47,26.7,3.9,5.7,.684,0.0,0.0,.000,3.9,5.6,.686,.684,2.0,2.8,.729,2.7,5.7,8.4,0.8,0.4,1.2,1.1,2.7,9.8,2024
560,426,Josh Richardson,SG,30,MIA,43,6,25.7,3.6,8.1,.444,1.5,4.4,.347,2.0,3.7,.561,.539,1.2,1.3,.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,2024
561,427,Duncan Robinson,SF,29,MIA,63,31,28.5,4.7,10.3,.457,2.9,7.1,.405,1.8,3.2,.575,.597,1.2,1.4,.886,0.2,2.3,2.6,3.0,0.7,0.2,1.4,2.4,13.5,2024
562,428,Jerome Robinson,SG,26,GSW,17,0,3.8,0.5,1.5,.320,0.1,0.8,.143,0.4,0.6,.545,.360,0.4,0.6,.600,0.1,0.2,0.3,0.3,0.0,0.2,0.1,0.2,1.4,2024
563,429,Mitchell Robinson,C,25,NYK,21,21,29.2,2.8,4.7,.592,0.0,0.0,,2.8,4.7,.592,.592,0.7,1.8,.368,5.3,5.0,10.3,0.7,1.5,1.3,1.0,1.9,6.2,2024
564,430,Orlando Robinson,C,23,MIA,31,7,9.6,1.2,2.3,.500,0.3,0.5,.533,0.9,1.8,.491,.556,0.6,0.8,.760,0.9,1.8,2.7,1.1,0.2,0.3,0.5,1.1,3.2,2024
565,431,Jeremiah Robinson-Earl,PF,23,NOP,32,1,9.5,1.3,2.7,.494,0.4,1.0,.364,0.9,1.6,.577,.565,0.4,0.5,.800,0.7,1.4,2.1,0.6,0.3,0.1,0.4,0.7,3.4,2024
566,432,David Roddy,PF,22,TOT,61,13,19.1,2.7,6.6,.405,0.8,2.7,.294,1.9,4.0,.479,.464,0.8,1.1,.691,0.9,2.5,3.4,1.3,0.4,0.2,0.9,1.1,6.9,2024
567,432,David Roddy,PF,22,MEM,48,13,23.2,3.2,8.0,.402,1.0,3.3,.301,2.3,4.8,.470,.462,1.0,1.4,.687,1.1,3.1,4.2,1.6,0.5,0.2,1.1,1.4,8.4,2024
568,432,David Roddy,PF,22,PHO,13,0,3.8,0.7,1.5,.474,0.1,0.5,.143,0.6,0.9,.667,.500,0.1,0.1,1.000,0.1,0.4,0.5,0.2,0.2,0.0,0.2,0.2,1.5,2024
569,433,Ryan Rollins,PG,21,WAS,10,0,6.6,1.3,2.5,.520,0.2,0.3,.667,1.1,2.2,.500,.560,1.3,1.7,.765,0.2,0.9,1.1,1.1,0.8,0.3,0.7,0.7,4.1,2024
570,434,Derrick Rose,PG,35,MEM,24,7,16.6,3.2,6.9,.461,0.6,1.7,.366,2.5,5.2,.492,.506,1.0,1.1,.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8.0,2024
571,435,Terry Rozier,SG-PG,29,TOT,54,53,33.9,7.3,16.5,.441,2.2,6.6,.339,5.1,10.0,.507,.508,3.0,3.5,.866,0.6,3.6,4.2,5.9,1.0,0.3,1.8,1.7,19.8,2024
572,435,Terry Rozier,SG,29,CHO,30,30,35.5,8.4,18.3,.459,2.8,7.7,.358,5.6,10.6,.533,.535,3.6,4.3,.845,0.6,3.3,3.9,6.6,1.1,0.4,2.2,1.7,23.2,2024
573,435,Terry Rozier,PG,29,MIA,24,23,31.9,5.9,14.3,.411,1.5,5.1,.303,4.3,9.2,.471,.465,2.2,2.4,.914,0.7,3.8,4.5,5.1,0.9,0.3,1.3,1.7,15.5,2024
574,436,Rayan Rupert,SG,19,POR,28,1,10.2,1.0,2.7,.382,0.4,1.1,.375,0.6,1.6,.386,.461,0.5,0.6,.765,0.5,1.1,1.6,1.1,0.2,0.0,0.5,0.9,3.0,2024
575,437,D'Angelo Russell,PG,27,LAL,65,58,32.1,6.6,14.0,.467,2.9,6.8,.423,3.7,7.2,.507,.569,2.0,2.5,.809,0.4,2.6,3.0,6.3,0.8,0.5,2.0,2.1,18.0,2024
576,438,Matt Ryan,SF,26,NOP,22,1,16.5,2.2,5.0,.450,1.9,4.0,.466,0.4,1.0,.381,.638,0.6,0.6,.929,0.3,1.5,1.8,0.8,0.3,0.0,0.8,1.4,6.9,2024
577,439,Domantas Sabonis,C,27,SAC,70,70,35.9,8.0,13.2,.608,0.4,1.1,.408,7.6,12.1,.626,.625,3.5,4.9,.712,3.5,10.2,13.7,8.3,0.9,0.6,3.3,3.1,20.0,2024
578,440,Luka Šamanić,PF,24,UTA,34,3,7.1,1.0,2.8,.368,0.3,1.2,.250,0.7,1.6,.455,.421,0.7,0.8,.852,0.4,1.5,1.9,0.3,0.1,0.2,0.4,0.7,3.0,2024
579,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,2024
580,441,Jermaine Samuels,SF,25,HOU,11,0,4.8,0.7,1.0,.727,0.0,0.2,.000,0.7,0.8,.889,.727,0.2,0.2,1.000,0.2,0.8,1.0,0.2,0.1,0.1,0.0,0.4,1.6,2024
581,442,Adama Sanogo,PF,21,CHI,4,0,3.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.5,0.8,.667,0.8,1.0,1.8,0.0,0.0,0.0,0.3,0.0,2.5,2024
582,443,Gui Santos,PF,21,GSW,18,0,8.4,1.1,2.2,.475,0.4,1.1,.368,0.7,1.2,.571,.563,0.8,0.8,.933,0.8,1.6,2.4,0.6,0.2,0.1,0.4,1.0,3.3,2024
583,444,Dario Šarić,C,29,GSW,62,9,17.4,2.9,6.1,.465,1.2,3.1,.376,1.7,3.0,.556,.560,1.2,1.4,.854,1.1,3.3,4.5,2.3,0.5,0.1,1.2,1.8,8.1,2024
584,445,Olivier Sarr,C,24,OKC,14,0,6.8,0.8,1.4,.579,0.1,0.4,.333,0.6,0.9,.692,.632,0.7,1.1,.667,0.7,1.8,2.5,0.1,0.0,0.5,0.2,1.3,2.4,2024
585,446,Marcus Sasser,PG,23,DET,62,2,17.2,2.8,6.3,.441,1.2,3.0,.393,1.6,3.3,.483,.533,0.6,0.7,.860,0.1,1.6,1.7,3.1,0.6,0.1,1.1,1.4,7.3,2024
586,447,Admiral Schofield,PF,26,ORL,20,0,3.6,0.4,1.1,.364,0.2,0.7,.308,0.2,0.5,.444,.455,0.0,0.1,.000,0.1,0.6,0.7,0.3,0.1,0.0,0.2,0.4,1.0,2024
