,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,1,Precious Achiuwa,PF-C,24,TOT,69,1558,15.1,.549,.207,.246,13.9,21.4,17.6,8.5,1.5,3.9,13.5,16.2,1.3,2.1,3.4,.103,-1.6,0.3,-1.2,0.3,2024
1,1,Precious Achiuwa,C,24,TOR,25,437,15.0,.512,.276,.247,12.9,23.1,17.9,14.4,1.8,2.4,13.3,21.4,0.0,0.4,0.4,.045,-1.5,-0.2,-1.7,0.0,2024
2,1,Precious Achiuwa,PF,24,NYK,44,1121,15.1,.572,.165,.246,14.3,20.8,17.6,6.2,1.3,4.5,13.7,14.1,1.3,1.7,3.0,.126,-1.6,0.5,-1.1,0.3,2024
3,2,Bam Adebayo,C,26,MIA,65,2224,20.1,.574,.033,.393,7.7,29.2,18.3,19.1,1.7,2.7,12.0,25.4,2.5,4.0,6.5,.139,0.9,1.6,2.5,2.5,2024
4,3,Ochai Agbaji,SG,23,TOT,72,1457,8.0,.503,.505,.106,5.1,10.0,7.6,6.6,1.4,2.3,11.7,13.6,-0.4,0.6,0.2,.006,-3.3,-0.9,-4.2,-0.8,2024
5,3,Ochai Agbaji,SG,23,UTA,51,1003,8.1,.531,.570,.080,4.0,10.2,7.1,6.1,1.3,2.6,11.7,12.2,0.0,0.4,0.4,.019,-2.6,-0.5,-3.0,-0.3,2024
6,3,Ochai Agbaji,SG,23,TOR,21,454,7.8,.456,.395,.150,7.7,9.6,8.6,7.6,1.6,1.7,11.8,16.8,-0.4,0.2,-0.2,-0.025,-4.8,-1.9,-6.7,-0.5,2024
7,4,Santi Aldama,PF,23,MEM,61,1618,13.1,.539,.535,.153,4.8,20.3,12.3,13.3,1.3,3.1,10.2,18.0,0.3,2.0,2.3,.067,-0.8,0.4,-0.3,0.7,2024
8,5,Nickeil Alexander-Walker,SG,25,MIN,76,1783,10.6,.576,.629,.116,2.3,7.6,5.1,14.3,1.6,1.9,12.1,14.4,1.2,2.7,3.9,.105,-1.3,1.4,0.1,1.0,2024
9,6,Grayson Allen,SG,28,PHO,69,2318,13.7,.687,.654,.213,2.3,10.3,6.5,12.5,1.3,1.6,11.6,14.2,4.4,2.0,6.4,.132,1.1,0.0,1.1,1.8,2024
10,7,Jarrett Allen,C,25,CLE,72,2279,21.7,.663,.007,.393,12.0,26.9,19.6,13.2,1.1,3.0,11.2,19.6,6.2,3.6,9.9,.208,2.0,1.0,3.0,2.9,2024
11,8,Jose Alvarado,PG,25,NOP,51,908,12.6,.532,.576,.162,2.8,11.3,7.1,15.8,3.0,1.6,10.3,17.7,0.4,1.4,1.8,.094,-1.6,1.7,0.1,0.5,2024
12,9,Kyle Anderson,PF,30,MIN,73,1672,13.3,.528,.110,.328,4.4,13.8,9.4,25.5,1.9,2.2,15.7,14.4,1.6,3.0,4.6,.131,-1.1,2.8,1.7,1.6,2024
13,10,Giannis Antetokounmpo,PF,29,MIL,71,2500,29.9,.650,.092,.575,8.9,28.1,18.8,32.3,1.6,2.5,12.6,33.1,9.2,3.6,12.7,.245,6.7,2.4,9.1,7.0,2024
14,11,Thanasis Antetokounmpo,PF,31,MIL,29,136,4.2,.484,.038,.077,5.2,4.9,5.1,12.8,1.8,2.5,30.9,12.3,-0.2,0.1,-0.1,-0.029,-7.6,0.0,-7.7,-0.2,2024
15,12,Cole Anthony,PG,23,ORL,75,1708,14.9,.548,.366,.296,4.3,16.6,10.4,20.1,1.7,1.9,12.7,23.7,0.9,2.7,3.6,.102,-0.4,0.8,0.4,1.0,2024
16,13,OG Anunoby,SF,26,TOT,44,1498,13.1,.600,.472,.169,3.2,11.6,7.4,9.4,1.9,1.9,11.4,17.7,1.1,1.2,2.3,.074,-0.8,0.5,-0.3,0.6,2024
17,13,OG Anunoby,SF,26,TOR,27,900,12.6,.598,.508,.143,3.0,10.7,6.8,11.4,1.5,1.3,11.2,18.3,0.5,0.4,0.9,.049,-0.9,-0.7,-1.6,0.1,2024
18,13,OG Anunoby,SF,26,NYK,17,598,13.9,.604,.412,.214,3.5,13.1,8.3,6.5,2.5,2.8,11.7,16.8,0.5,0.9,1.4,.112,-0.7,2.3,1.6,0.6,2024
19,14,Ryan Arcidiacono,PG,29,NYK,20,45,-1.8,.000,1.000,.000,0.0,21.1,10.5,10.4,2.3,0.0,25.0,7.7,-0.1,0.1,-0.1,-0.089,-11.6,2.0,-9.6,-0.1,2024
20,15,Deni Avdija,SF,23,WAS,70,2073,14.9,.596,.290,.324,4.3,22.9,13.4,18.0,1.3,1.1,14.9,20.1,1.4,1.4,2.8,.065,-0.7,-0.1,-0.8,0.7,2024
21,16,Deandre Ayton,C,25,POR,50,1616,18.5,.594,.008,.107,10.9,29.7,19.7,8.7,1.4,2.1,11.9,20.3,1.6,2.0,3.6,.106,0.4,-0.4,0.0,0.8,2024
22,17,Udoka Azubuike,C,24,PHO,15,109,13.0,.629,.000,.478,12.2,20.9,16.8,3.7,0.4,4.9,12.6,12.7,0.1,0.1,0.3,.111,-2.7,-0.1,-2.9,0.0,2024
23,18,Ibou Badji,C,21,POR,21,216,8.5,.633,.000,.600,10.0,17.5,13.5,8.0,0.5,8.4,35.6,7.8,0.0,0.2,0.2,.054,-7.4,1.9,-5.5,-0.2,2024
24,19,Marvin Bagley III,C,24,TOT,50,1053,19.4,.629,.056,.309,13.6,19.8,16.6,8.1,0.9,2.6,11.3,21.0,1.9,0.7,2.6,.119,1.0,-1.4,-0.4,0.4,2024
25,19,Marvin Bagley III,C,24,DET,26,478,18.1,.638,.033,.337,10.7,17.3,13.9,9.0,0.5,2.5,12.2,21.1,0.8,0.3,1.1,.110,0.4,-1.6,-1.2,0.1,2024
26,19,Marvin Bagley III,C,24,WAS,24,575,20.4,.622,.075,.286,16.0,21.8,18.8,7.4,1.2,2.7,10.5,21.0,1.1,0.4,1.5,.127,1.4,-1.2,0.2,0.3,2024
27,20,Amari Bailey,PG,19,CHO,8,31,1.1,.272,.417,.167,7.1,0.0,3.7,8.8,1.6,0.0,7.2,19.8,-0.1,0.0,-0.1,-0.190,-8.5,-3.9,-12.5,-0.1,2024
28,21,Patrick Baldwin Jr.,SF,21,WAS,33,341,6.9,.428,.620,.185,4.2,24.4,14.1,7.4,1.5,2.6,11.4,16.4,-0.5,0.3,-0.2,-0.033,-5.8,-0.5,-6.4,-0.4,2024
29,22,LaMelo Ball,PG,22,CHO,22,711,20.8,.561,.466,.246,4.5,13.9,9.0,43.2,2.8,0.5,15.0,34.3,0.5,0.6,1.1,.072,3.7,-0.4,3.3,0.9,2024
30,23,Mo Bamba,C,25,PHI,53,703,15.6,.583,.319,.255,11.8,24.7,18.1,7.8,1.6,7.2,15.7,15.3,0.6,1.2,1.8,.123,-2.2,1.2,-0.9,0.2,2024
31,24,Paolo Banchero,PF,21,ORL,74,2578,17.3,.549,.248,.393,3.4,19.7,11.5,25.0,1.3,1.6,13.3,29.6,0.8,4.0,4.8,.089,1.3,0.1,1.4,2.2,2024
32,25,Desmond Bane,SG,25,MEM,42,1443,18.4,.589,.464,.207,2.7,12.1,7.2,29.3,1.5,1.4,11.7,28.7,1.6,1.3,2.9,.097,3.0,-0.3,2.7,1.7,2024
33,26,Dalano Banton,PG,24,TOT,49,868,13.6,.517,.383,.241,4.8,15.4,9.9,17.6,1.6,1.8,12.5,24.6,-0.2,0.9,0.6,.035,-0.6,-0.6,-1.2,0.2,2024
34,26,Dalano Banton,PG,24,BOS,24,171,9.9,.468,.314,.392,8.0,14.1,11.2,14.0,1.4,1.5,14.3,17.8,0.0,0.2,0.2,.064,-4.7,0.6,-4.1,-0.1,2024
35,26,Dalano Banton,PG,24,POR,25,697,14.5,.525,.394,.219,4.0,15.8,9.6,18.5,1.6,1.8,12.1,26.3,-0.2,0.6,0.4,.028,0.4,-0.9,-0.5,0.3,2024
36,27,Dominick Barlow,PF,20,SAS,33,420,14.5,.548,.080,.372,11.6,18.1,14.8,11.7,1.4,2.8,6.4,14.1,0.6,0.4,1.1,.122,-1.7,-0.1,-1.8,0.0,2024
37,28,Harrison Barnes,PF,31,SAC,76,2210,11.8,.616,.527,.248,3.1,8.7,5.8,5.3,1.1,0.5,6.9,15.7,2.7,1.3,4.0,.088,-0.7,-1.4,-2.1,0.0,2024
38,29,Scottie Barnes,SG,22,TOR,60,2094,19.4,.566,.314,.266,7.6,19.8,13.5,26.1,1.8,3.7,13.6,25.0,2.2,1.9,4.1,.094,2.8,0.8,3.7,3.0,2024
39,30,RJ Barrett,SG,23,TOT,54,1702,16.2,.578,.293,.324,3.1,16.5,9.7,16.4,0.8,1.1,10.4,26.0,1.6,1.1,2.7,.076,0.7,-1.4,-0.7,0.6,2024
40,30,RJ Barrett,SG,23,NYK,26,766,14.4,.536,.335,.320,2.9,14.2,8.5,12.8,0.8,1.1,9.6,27.7,0.4,0.7,1.1,.070,-0.3,-1.6,-2.0,0.0,2024
41,30,RJ Barrett,SG,23,TOR,28,936,17.6,.617,.254,.328,3.2,18.4,10.7,19.3,0.8,1.0,11.1,24.7,1.1,0.4,1.6,.081,1.6,-1.3,0.3,0.6,2024
42,31,Charles Bassey,C,23,SAS,19,205,17.6,.739,.025,.150,12.2,28.9,20.4,14.1,1.9,6.9,26.0,11.9,0.3,0.4,0.7,.153,-1.8,3.1,1.2,0.2,2024
43,32,Emoni Bates,SF,20,CLE,13,102,6.0,.439,.757,.108,1.2,11.3,6.4,9.2,0.5,1.8,4.9,17.8,-0.1,0.1,0.0,-0.011,-3.1,-1.9,-5.0,-0.1,2024
44,33,Keita Bates-Diop,SF,28,TOT,53,665,11.5,.534,.416,.253,5.6,13.0,9.5,7.4,1.8,2.9,7.5,13.0,0.5,0.8,1.2,.090,-1.4,0.4,-1.1,0.2,2024
45,33,Keita Bates-Diop,SF,28,PHO,39,597,11.3,.525,.427,.240,6.1,12.9,9.7,7.3,1.8,3.0,7.3,13.0,0.4,0.7,1.1,.087,-1.5,0.2,-1.2,0.1,2024
46,33,Keita Bates-Diop,SF,28,BRK,14,68,13.3,.617,.313,.375,1.6,13.7,7.5,8.1,2.2,2.6,9.7,13.2,0.1,0.1,0.2,.111,-1.2,1.5,0.3,0.0,2024
47,34,Nicolas Batum,PF,35,TOT,55,1383,10.5,.614,.714,.091,5.3,13.4,9.3,11.0,1.5,2.4,14.0,8.8,1.5,1.4,2.9,.102,-1.1,0.8,-0.3,0.6,2024
48,34,Nicolas Batum,PF,35,LAC,3,54,9.9,.500,.875,.000,0.0,14.9,7.7,11.2,2.8,6.7,11.1,7.4,0.0,0.1,0.1,.088,-1.6,4.3,2.7,0.1,2024
49,34,Nicolas Batum,PF,35,PHI,52,1329,10.6,.618,.709,.094,5.5,13.3,9.4,11.0,1.5,2.3,14.1,8.8,1.5,1.3,2.8,.102,-1.1,0.7,-0.4,0.5,2024
50,35,Darius Bazley,PF,23,PHI,3,10,-1.6,.000,.000,.000,0.0,11.6,5.7,23.3,0.0,0.0,50.0,8.7,0.0,0.0,0.0,-0.147,-7.7,-0.7,-8.4,0.0,2024
51,36,Bradley Beal,SG,30,PHO,47,1557,15.2,.586,.320,.188,3.5,10.7,7.3,22.9,1.5,1.0,14.4,22.6,1.5,1.4,2.8,.087,-0.1,-0.9,-1.0,0.4,2024
52,37,Malik Beasley,SG,27,MIL,73,2190,10.6,.609,.752,.052,2.2,11.9,7.2,6.0,1.3,0.3,6.9,14.7,1.9,1.5,3.4,.076,-0.8,-0.8,-1.6,0.2,2024
53,38,MarJon Beauchamp,SF,23,MIL,46,593,9.0,.582,.459,.178,4.4,14.0,9.3,6.5,1.0,0.9,13.8,14.3,0.1,0.4,0.6,.046,-2.7,-1.0,-3.7,-0.2,2024
54,39,Jules Bernard,SG,24,WAS,16,113,12.0,.514,.500,.160,6.8,9.1,7.9,16.3,0.8,0.7,7.0,21.5,0.0,0.0,0.0,.019,-0.6,-2.3,-2.9,0.0,2024
55,40,Dāvis Bertāns,PF,31,TOT,38,566,11.8,.577,.865,.167,1.4,8.9,5.0,8.3,2.0,1.5,5.5,17.0,0.5,0.4,0.9,.073,-0.8,-0.2,-1.0,0.1,2024
56,40,Dāvis Bertāns,PF,31,OKC,15,91,17.3,.675,.923,.577,2.7,9.8,6.4,12.2,1.6,3.1,3.0,16.1,0.3,0.1,0.4,.224,3.2,0.7,3.9,0.1,2024
57,40,Dāvis Bertāns,PF,31,CHO,23,475,10.8,.559,.855,.102,1.2,8.7,4.8,7.5,2.1,1.2,6.0,17.1,0.2,0.3,0.4,.044,-1.5,-0.4,-1.9,0.0,2024
58,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2024
59,41,Patrick Beverley,PG,35,TOT,69,1356,11.1,.526,.480,.244,3.7,14.3,9.0,18.8,1.4,2.0,13.7,14.4,0.8,1.3,2.1,.076,-2.0,0.3,-1.6,0.1,2024
60,41,Patrick Beverley,PG,35,PHI,47,919,11.7,.547,.452,.261,3.6,14.5,9.0,21.0,1.3,1.8,15.4,15.0,0.7,0.9,1.6,.081,-1.5,0.0,-1.5,0.1,2024
61,41,Patrick Beverley,PG,35,MIL,22,437,9.7,.479,.541,.207,3.8,13.8,8.9,14.1,1.8,2.5,9.7,13.3,0.1,0.5,0.6,.064,-3.0,1.1,-1.9,0.0,2024
62,42,Saddiq Bey,SF,24,ATL,63,2062,13.1,.549,.514,.291,8.9,13.9,11.3,5.9,1.2,0.5,6.4,17.1,2.8,0.7,3.5,.081,0.2,-1.9,-1.8,0.1,2024
63,43,Goga Bitadze,C,24,ORL,57,933,17.9,.636,.064,.404,13.6,21.7,17.7,11.9,1.6,7.1,14.9,13.2,1.8,2.0,3.7,.191,-0.5,2.9,2.4,1.0,2024
64,44,Onuralp Bitim,SG,24,CHI,19,228,7.1,.502,.529,.059,3.0,12.3,7.6,7.8,0.7,0.9,9.1,14.8,-0.1,0.1,0.1,.013,-3.9,-1.3,-5.3,-0.2,2024
65,45,Bismack Biyombo,C,31,TOT,38,761,9.5,.555,.000,.403,8.6,21.1,14.6,9.9,0.7,4.3,22.3,10.7,0.0,0.9,0.9,.058,-5.0,1.4,-3.6,-0.3,2024
66,45,Bismack Biyombo,C,31,MEM,30,718,9.9,.560,.000,.387,8.6,21.9,15.0,10.1,0.7,4.4,21.4,10.6,0.1,0.9,1.0,.065,-4.8,1.6,-3.3,-0.2,2024
67,45,Bismack Biyombo,C,31,OKC,8,43,1.9,.444,.000,.800,8.5,7.8,8.1,5.3,1.1,2.2,37.2,10.9,-0.1,0.0,0.0,-0.048,-8.6,-1.0,-9.6,-0.1,2024
68,46,Anthony Black,PG,20,ORL,65,1134,8.4,.552,.376,.331,3.4,11.1,7.2,10.7,1.5,1.7,16.1,12.8,0.1,1.6,1.7,.070,-3.8,0.9,-2.9,-0.2,2024
69,47,Leaky Black,SF,24,CHO,23,233,10.4,.573,.366,.341,3.8,15.7,9.5,10.9,1.1,3.2,9.6,9.9,0.2,0.2,0.4,.074,-3.1,0.0,-3.1,-0.1,2024
70,48,Buddy Boeheim,SF,24,DET,5,49,13.6,.563,.850,.250,2.3,16.4,9.2,8.6,0.0,1.7,0.0,19.3,0.1,0.0,0.1,.108,2.9,-1.2,1.7,0.0,2024
71,49,Bogdan Bogdanović,SG,31,ATL,74,2248,14.8,.567,.582,.144,2.5,11.0,6.6,14.8,2.0,1.0,8.5,22.4,2.7,1.1,3.8,.081,0.9,-0.6,0.4,1.3,2024
72,50,Bojan Bogdanović,PF-SF,34,TOT,51,1371,12.5,.582,.494,.224,1.7,10.4,6.0,10.4,1.0,0.3,12.2,24.6,0.2,0.7,0.9,.031,-0.8,-2.5,-3.2,-0.4,2024
73,50,Bojan Bogdanović,PF,34,DET,28,921,14.0,.600,.487,.245,1.6,10.1,5.8,12.1,1.2,0.4,11.8,24.7,0.4,0.4,0.8,.042,0.3,-2.4,-2.1,0.0,2024
74,50,Bojan Bogdanović,SF,34,NYK,23,450,9.4,.545,.510,.181,2.1,11.1,6.5,7.0,0.6,0.2,13.0,24.4,-0.2,0.3,0.1,.010,-3.0,-2.5,-5.6,-0.4,2024
75,51,Bol Bol,PF,24,PHO,38,433,19.4,.708,.345,.134,8.7,24.3,16.9,5.8,0.9,4.9,10.2,16.8,1.0,0.6,1.6,.177,1.9,0.7,2.6,0.5,2024
76,52,Marques Bolden,C,25,TOT,6,45,12.1,.698,.000,.286,7.3,33.8,20.2,0.0,1.1,2.1,11.3,8.7,0.0,0.1,0.1,.106,-3.9,-0.4,-4.3,0.0,2024
77,52,Marques Bolden,C,25,MIL,2,3,3.4,,,,0.0,74.6,38.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.105,-7.7,2.3,-5.4,0.0,2024
78,52,Marques Bolden,C,25,CHO,4,42,12.7,.698,.000,.286,7.8,30.8,18.9,0.0,1.2,2.2,11.3,9.3,0.0,0.0,0.1,.106,-3.6,-0.6,-4.2,0.0,2024
79,53,Devin Booker,PG,27,PHO,62,2218,22.4,.613,.312,.339,2.7,11.7,7.5,31.6,1.2,1.1,10.2,30.3,6.6,1.8,8.4,.183,4.4,-1.0,3.3,3.0,2024
80,54,Brandon Boston Jr.,SF,22,LAC,27,242,9.5,.504,.320,.243,5.6,10.9,8.4,4.1,0.8,2.6,8.8,22.8,-0.2,0.2,0.0,.000,-5.3,-2.9,-8.3,-0.4,2024
81,55,Chris Boucher,PF,31,TOR,50,705,16.0,.625,.433,.424,9.9,24.1,16.9,4.5,1.0,3.0,9.8,17.4,1.1,0.6,1.7,.116,-0.3,-1.4,-1.7,0.0,2024
82,56,James Bouknight,SG,23,CHO,14,81,15.9,.597,.732,.049,1.4,11.6,6.3,12.2,0.6,1.2,4.6,23.9,0.1,0.0,0.1,.064,4.3,-2.2,2.1,0.1,2024
83,57,Jamaree Bouyea,PG,24,POR,6,57,-4.7,.238,.381,.000,3.8,17.1,10.1,19.3,0.0,0.0,27.6,21.8,-0.4,0.0,-0.4,-0.299,-13.0,-4.9,-17.9,-0.2,2024
84,58,Malaki Branham,PG,20,SAS,71,1468,8.8,.523,.414,.105,2.0,8.5,5.2,14.7,0.8,0.4,12.0,19.9,-0.9,0.6,-0.3,-0.010,-3.5,-2.3,-5.7,-1.4,2024
85,59,Christian Braun,SG,22,DEN,77,1528,11.7,.545,.332,.280,5.7,16.1,11.0,9.8,1.2,1.8,9.2,15.9,1.1,1.6,2.8,.087,-2.1,-0.2,-2.3,-0.1,2024
86,60,Mikal Bridges,SF,27,BRK,77,2727,15.1,.561,.451,.251,2.6,12.6,7.4,16.3,1.5,1.0,10.3,24.7,1.9,2.1,3.9,.069,0.8,-1.0,-0.2,1.2,2024
87,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2024
88,61,Miles Bridges,SF,25,CHO,64,2419,15.5,.555,.374,.175,3.1,20.0,11.2,14.6,1.3,1.2,9.5,24.8,0.5,1.6,2.1,.041,0.3,-1.2,-0.9,0.6,2024
89,62,Oshae Brissett,SF,25,BOS,50,577,12.6,.552,.397,.542,10.1,16.2,13.3,8.6,1.4,0.8,8.5,13.4,0.9,0.8,1.7,.143,-1.6,0.3,-1.3,0.1,2024
90,63,Izaiah Brockington,PG,24,NOP,1,3,26.7,.400,.200,.000,37.9,36.9,37.4,0.0,0.0,0.0,0.0,72.5,0.0,0.0,0.0,-0.182,-9.2,-8.6,-17.8,0.0,2024
91,64,Malcolm Brogdon,PG,31,POR,39,1121,17.0,.560,.401,.234,2.7,13.1,7.6,30.8,1.2,0.6,9.9,23.2,1.9,0.7,2.5,.108,2.7,-0.7,2.0,1.1,2024
92,65,Armoni Brooks,PG,25,BRK,10,104,8.3,.448,.696,.043,7.3,12.3,9.7,6.8,0.5,0.9,6.0,20.8,-0.1,0.1,0.0,-0.019,-2.1,-3.7,-5.8,-0.1,2024
93,66,Dillon Brooks,SF,28,HOU,67,2057,9.2,.546,.485,.187,2.5,9.5,6.0,7.5,1.4,0.4,9.9,17.6,0.3,2.0,2.3,.053,-3.4,-0.2,-3.6,-0.8,2024
94,67,Bruce Brown,SG-PG,27,TOT,63,1776,11.5,.558,.286,.241,3.4,14.6,8.9,13.1,1.6,0.8,11.7,16.5,1.0,1.0,2.0,.055,-2.5,-0.9,-3.4,-0.6,2024
95,67,Bruce Brown,SG,27,IND,33,981,12.2,.568,.322,.261,2.9,15.3,9.1,12.4,1.7,0.6,10.5,16.7,0.8,0.7,1.5,.072,-1.8,-0.6,-2.3,-0.1,2024
96,67,Bruce Brown,PG,27,TOR,30,795,10.7,.543,.239,.214,4.0,13.7,8.7,13.9,1.4,1.0,13.3,16.2,0.2,0.4,0.6,.033,-3.3,-1.4,-4.7,-0.5,2024
97,68,Charlie Brown Jr.,SG,26,NYK,8,37,-3.2,.300,.700,.000,3.2,3.2,3.2,0.0,0.0,5.1,16.7,14.0,-0.1,0.0,-0.1,-0.124,-10.2,-3.4,-13.6,-0.1,2024
98,69,Greg Brown III,PF,22,DAL,6,40,10.5,.501,.273,.818,8.5,16.8,12.7,12.9,0.0,8.8,21.1,20.4,-0.1,0.0,0.0,-0.005,-4.9,0.6,-4.3,0.0,2024
99,70,Jaylen Brown,SF,27,BOS,67,2249,18.8,.583,.327,.244,4.0,13.6,9.0,17.0,1.7,1.3,10.5,28.9,2.6,3.3,5.9,.125,1.1,-0.1,1.0,1.7,2024
100,71,Kendall Brown,SG,20,IND,13,50,8.7,.585,.091,.727,6.9,2.3,4.6,9.4,0.0,0.0,6.4,13.0,0.1,0.0,0.1,.077,-3.3,-2.1,-5.4,0.0,2024
101,72,Kobe Brown,PF,24,LAC,39,300,5.9,.493,.600,.031,4.1,14.1,9.3,7.1,1.0,0.9,9.6,10.7,0.0,0.2,0.2,.035,-4.6,-0.1,-4.6,-0.2,2024
102,73,Moses Brown,C,24,POR,20,170,13.3,.453,.000,.472,19.1,28.7,23.6,6.2,0.9,3.7,11.1,18.1,-0.1,0.2,0.1,.033,-4.7,-2.5,-7.2,-0.2,2024
103,74,Troy Brown Jr.,SF,24,TOT,53,675,9.4,.536,.652,.187,3.6,16.8,10.3,10.2,1.1,0.3,11.4,14.8,0.1,0.8,0.9,.064,-2.0,0.1,-1.9,0.0,2024
104,74,Troy Brown Jr.,SF,24,MIN,37,410,11.7,.603,.712,.186,4.3,15.9,10.4,11.7,1.0,0.4,12.4,15.8,0.4,0.6,1.0,.119,-0.2,0.6,0.5,0.3,2024
105,74,Troy Brown Jr.,SF,24,DET,16,265,5.8,.422,.551,.188,2.5,18.2,10.2,7.8,1.3,0.0,9.7,13.3,-0.3,0.2,-0.1,-0.021,-4.8,-0.7,-5.5,-0.2,2024
106,75,Jalen Brunson,PG,27,NYK,71,2495,22.7,.589,.324,.296,1.8,10.1,6.0,33.0,1.4,0.5,9.3,32.1,7.6,2.2,9.8,.188,5.8,-0.4,5.5,4.7,2024
107,76,Thomas Bryant,C,26,MIA,37,418,18.3,.627,.151,.324,10.2,26.9,18.4,8.2,1.2,3.5,10.7,19.0,0.7,0.7,1.4,.166,-1.0,0.3,-0.7,0.1,2024
108,77,Kobe Bufkin,SG,20,ATL,12,131,11.7,.459,.509,.070,2.5,15.2,8.6,21.0,2.2,2.7,9.3,20.7,0.0,0.1,0.1,.021,-2.1,1.2,-0.8,0.0,2024
109,78,Reggie Bullock,SF,32,HOU,38,355,7.8,.571,.811,.014,1.8,18.3,10.0,4.7,1.2,0.8,9.7,9.9,0.1,0.4,0.5,.073,-2.6,0.3,-2.3,0.0,2024
110,79,Alec Burks,SG,32,TOT,64,1192,13.0,.538,.581,.293,2.3,11.9,7.0,10.4,1.1,0.9,6.7,24.4,0.7,0.7,1.4,.056,-0.2,-2.1,-2.3,-0.1,2024
111,79,Alec Burks,SG,32,DET,43,901,15.0,.581,.608,.330,2.0,12.0,6.9,11.2,1.1,1.0,6.4,23.5,1.3,0.4,1.7,.092,1.3,-1.7,-0.4,0.4,2024
112,79,Alec Burks,SG,32,NYK,21,291,6.7,.422,.510,.197,3.2,11.8,7.5,8.0,1.1,0.3,7.6,27.5,-0.6,0.2,-0.3,-0.054,-4.9,-3.2,-8.1,-0.5,2024
113,80,Jared Butler,SG,23,WAS,35,454,13.8,.585,.408,.166,1.7,9.3,5.4,31.1,2.5,1.1,20.3,19.7,0.2,0.3,0.4,.045,-1.5,-0.4,-1.9,0.0,2024
114,Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,2024
115,81,Jimmy Butler,PF,34,MIA,54,1841,22.0,.622,.177,.577,6.1,12.3,9.2,22.7,2.0,0.9,9.1,24.3,5.6,2.3,7.9,.206,3.9,0.7,4.6,3.0,2024
116,82,Jamal Cain,PF,24,MIA,22,253,11.8,.544,.392,.291,6.8,9.9,8.4,5.7,2.0,1.9,8.2,17.2,0.1,0.3,0.5,.086,-2.4,0.2,-2.2,0.0,2024
117,83,Kentavious Caldwell-Pope,SG,30,DEN,71,2265,10.5,.594,.521,.204,1.6,7.3,4.5,9.5,2.1,1.5,10.5,13.0,2.0,2.2,4.2,.089,-2.2,0.8,-1.4,0.3,2024
118,84,Toumani Camara,PF,23,POR,70,1739,10.6,.547,.393,.226,8.7,14.3,11.3,7.1,1.9,1.7,14.9,13.9,0.5,1.6,2.0,.055,-3.1,-0.1,-3.2,-0.5,2024
119,85,Clint Capela,C,29,ATL,69,1769,20.6,.585,.002,.324,19.9,27.5,23.5,6.6,1.1,5.3,9.6,17.5,3.9,1.9,5.8,.158,0.9,-1.0,0.0,0.9,2024
120,86,Jevon Carter,PG,28,CHI,68,924,8.2,.492,.634,.021,1.1,5.8,3.4,11.9,1.8,1.6,9.2,17.6,-0.5,0.6,0.1,.006,-3.4,-0.6,-4.0,-0.5,2024
121,87,Wendell Carter Jr.,C,24,ORL,49,1273,16.2,.627,.390,.346,9.2,23.9,16.5,10.3,1.2,1.9,12.7,17.3,2.0,2.1,4.1,.153,0.6,0.6,1.2,1.0,2024
122,88,D.J. Carton,SG,23,TOR,4,36,9.6,.539,.500,.625,6.2,6.5,6.4,10.5,1.4,0.0,8.9,13.4,0.0,0.0,0.0,.060,-4.3,-1.2,-5.5,0.0,2024
123,89,Alex Caruso,SG,29,CHI,67,1897,14.4,.610,.615,.179,3.5,12.3,7.8,15.8,2.9,3.7,14.5,15.1,2.0,2.5,4.4,.112,0.1,2.3,2.4,2.1,2024
124,90,Colin Castleton,C,23,LAL,12,52,10.0,.654,.000,.333,9.4,12.7,11.2,7.5,0.9,0.0,17.9,14.0,0.1,0.0,0.1,.089,-5.3,-1.4,-6.7,-0.1,2024
125,91,Malcolm Cazalon,SG,22,DET,1,3,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.009,-6.0,-3.1,-9.1,0.0,2024
126,92,Julian Champagnie,SF,22,SAS,68,1274,10.2,.558,.698,.213,3.3,12.4,7.8,9.0,1.6,2.4,11.2,14.2,0.3,1.1,1.4,.052,-2.0,-0.3,-2.3,-0.1,2024
127,93,Justin Champagnie,SF,22,WAS,11,170,14.8,.577,.638,.207,9.0,14.8,11.8,11.1,1.9,2.9,12.5,18.0,0.1,0.1,0.3,.073,0.2,-0.7,-0.5,0.1,2024
